GME00123466,19310724,PRCP,0,,,E,
GME00123466,19310725,PRCP,137,,,E,
GME00123466,19310726,PRCP,0,,,E,
GME00123466,19310727,PRCP,0,,,E,
GME00123466,19310728,PRCP,0,,,E,
GME00123466,19310729,PRCP,0,,,E,
GME00123466,19310730,PRCP,0,,,E,
GME00123466,19310731,PRCP,0,,,E,
GME00123466,19310801,PRCP,0,,,E,
GME00123466,19310802,PRCP,6,,,E,
GME00123466,19310803,PRCP,4,,,E,
GME00123466,19310804,PRCP,83,,,E,
GME00123466,19310805,PRCP,276,,,E,
GME00123466,19310806,PRCP,214,,,E,
GME00123466,19310807,PRCP,67,,,E,
GME00123466,19310808,PRCP,58,,,E,
GME00123466,19310809,PRCP,53,,,E,
GME00123466,19310810,PRCP,5,,,E,
GME00123466,19310811,PRCP,32,,,E,
GME00123466,19310812,PRCP,0,,,E,
GME00123466,19310813,PRCP,5,,,E,
GME00123466,19310814,PRCP,16,,,E,
GME00123466,19310815,PRCP,155,,,E,
GME00123466,19310816,PRCP,8,,,E,
GME00123466,19310817,PRCP,7,,,E,
GME00123466,19310818,PRCP,13,,,E,
GME00123466,19310819,PRCP,12,,,E,
GME00123466,19310820,PRCP,29,,,E,
GME00123466,19310821,PRCP,89,,,E,
GME00123466,19310822,PRCP,14,,,E,
GME00123466,19310823,PRCP,32,,,E,
GME00123466,19310824,PRCP,40,,,E,
GME00123466,19310825,PRCP,173,,,E,
GME00123466,19310826,PRCP,0,,,E,
GME00123466,19310827,PRCP,0,,,E,
GME00123466,19310828,PRCP,0,,,E,
GME00123466,19310829,PRCP,0,,,E,
GME00123466,19310830,PRCP,104,,,E,
GME00123466,19310831,PRCP,13,,,E,
GME00123466,19310901,PRCP,0,,,E,
GME00123466,19310902,PRCP,0,,,E,
GME00123466,19310903,PRCP,12,,,E,
GME00123466,19310904,PRCP,139,,,E,
GME00123466,19310905,PRCP,65,,,E,
GME00123466,19310906,PRCP,17,,,E,
GME00123466,19310907,PRCP,0,,,E,
GME00123466,19310908,PRCP,0,,,E,
GME00123466,19310909,PRCP,0,,,E,
GME00123466,19310910,PRCP,95,,,E,
GME00123466,19310911,PRCP,115,,,E,
GME00123466,19310912,PRCP,14,,,E,
GME00123466,19310913,PRCP,4,,,E,
GME00123466,19310914,PRCP,0,,,E,
GME00123466,19310915,PRCP,0,,,E,
GME00123466,19310916,PRCP,0,,,E,
GME00123466,19310917,PRCP,43,,,E,
GME00123466,19310918,PRCP,15,,,E,
GME00123466,19310919,PRCP,17,,,E,
GME00123466,19310920,PRCP,35,,,E,
GME00123466,19310921,PRCP,114,,,E,
GME00123466,19310922,PRCP,47,,,E,
GME00123466,19310923,PRCP,17,,,E,
GME00123466,19310924,PRCP,0,,,E,
GME00123466,19310925,PRCP,0,,,E,
GME00123466,19310926,PRCP,0,,,E,
GME00123466,19310927,PRCP,0,,,E,
GME00123466,19310928,PRCP,25,,,E,
GME00123466,19310929,PRCP,0,,,E,
GME00123466,19310930,PRCP,0,,,E,
GME00123466,19311001,PRCP,0,,,E,
GME00123466,19311002,PRCP,0,,,E,
GME00123466,19311003,PRCP,0,,,E,
GME00123466,19311004,PRCP,0,,,E,
GME00123466,19311005,PRCP,0,,,E,
GME00123466,19311006,PRCP,0,,,E,
GME00123466,19311007,PRCP,0,,,E,
GME00123466,19311008,PRCP,0,,,E,
GME00123466,19311009,PRCP,0,,,E,
GME00123466,19311010,PRCP,0,,,E,
GME00123466,19311011,PRCP,0,,,E,
GME00123466,19311012,PRCP,0,,,E,
GME00123466,19311013,PRCP,19,,,E,
GME00123466,19311014,PRCP,0,,,E,
GME00123466,19311015,PRCP,0,,,E,
GME00123466,19311016,PRCP,0,,,E,
GME00123466,19311017,PRCP,0,,,E,
GME00123466,19311018,PRCP,0,,,E,
GME00123466,19311019,PRCP,0,,,E,
GME00123466,19311020,PRCP,18,,,E,
GME00123466,19311021,PRCP,0,,,E,
GME00123466,19311022,PRCP,50,,,E,
GME00123466,19311023,PRCP,42,,,E,
GME00123466,19311024,PRCP,143,,,E,
GME00123466,19311025,PRCP,227,,,E,
GME00123466,19311026,PRCP,40,,,E,
GME00123466,19311027,PRCP,0,,,E,
GME00123466,19311028,PRCP,0,,,E,
GME00123466,19311029,PRCP,5,,,E,
GME00123466,19311030,PRCP,60,,,E,
GME00123466,19311031,PRCP,0,,,E,
GME00123466,19311101,PRCP,0,,,E,
GME00123466,19311102,PRCP,0,,,E,
GME00123466,19311103,PRCP,0,,,E,
GME00123466,19311104,PRCP,0,,,E,
GME00123466,19311105,PRCP,0,,,E,
GME00123466,19311106,PRCP,0,,,E,
GME00123466,19311107,PRCP,0,,,E,
GME00123466,19311108,PRCP,0,,,E,
GME00123466,19311109,PRCP,131,,,E,
GME00123466,19311110,PRCP,8,,,E,
GME00123466,19311111,PRCP,15,,,E,
GME00123466,19311112,PRCP,0,,,E,
GME00123466,19311113,PRCP,0,,,E,
GME00123466,19311114,PRCP,15,,,E,
GME00123466,19311115,PRCP,7,,,E,
GME00123466,19311116,PRCP,0,,,E,
GME00123466,19311117,PRCP,0,,,E,
GME00123466,19311118,PRCP,0,,,E,
GME00123466,19311119,PRCP,0,,,E,
GME00123466,19311120,PRCP,0,,,E,
GME00123466,19311121,PRCP,0,,,E,
GME00123466,19311122,PRCP,0,,,E,
GME00123466,19311123,PRCP,0,,,E,
GME00123466,19311124,PRCP,9,,,E,
GME00123466,19311125,PRCP,0,,,E,
GME00123466,19311126,PRCP,10,,,E,
GME00123466,19311127,PRCP,11,,,E,
GME00123466,19311128,PRCP,33,,,E,
GME00123466,19311129,PRCP,15,,,E,
GME00123466,19311130,PRCP,0,,,E,
GME00123466,19311201,PRCP,0,,,E,
GME00123466,19311202,PRCP,0,,,E,
GME00123466,19311203,PRCP,14,,,E,
GME00123466,19311204,PRCP,0,,,E,
GME00123466,19311205,PRCP,0,,,E,
GME00123466,19311206,PRCP,5,,,E,
GME00123466,19311207,PRCP,0,,,E,
GME00123466,19311208,PRCP,0,,,E,
GME00123466,19311209,PRCP,0,,,E,
GME00123466,19311210,PRCP,81,,,E,
GME00123466,19311211,PRCP,0,,,E,
GME00123466,19311212,PRCP,0,,,E,
GME00123466,19311213,PRCP,0,,,E,
GME00123466,19311214,PRCP,0,,,E,
GME00123466,19311215,PRCP,31,,,E,
GME00123466,19311216,PRCP,22,,,E,
GME00123466,19311217,PRCP,0,,,E,
GME00123466,19311218,PRCP,0,,,E,
GME00123466,19311219,PRCP,0,,,E,
GME00123466,19311220,PRCP,0,,,E,
GME00123466,19311221,PRCP,0,,,E,
GME00123466,19311222,PRCP,0,,,E,
GME00123466,19311223,PRCP,0,,,E,
GME00123466,19311224,PRCP,0,,,E,
GME00123466,19311225,PRCP,0,,,E,
GME00123466,19311226,PRCP,0,,,E,
GME00123466,19311227,PRCP,0,,,E,
GME00123466,19311228,PRCP,15,,,E,
GME00123466,19311229,PRCP,67,,,E,
GME00123466,19311230,PRCP,13,,,E,
GME00123466,19311231,PRCP,0,,,E,
GME00123466,19320101,PRCP,0,,,E,
GME00123466,19320102,PRCP,30,,,E,
GME00123466,19320103,PRCP,31,,,E,
GME00123466,19320104,PRCP,0,,,E,
GME00123466,19320105,PRCP,0,,,E,
GME00123466,19320106,PRCP,52,,,E,
GME00123466,19320107,PRCP,121,,,E,
